,Country,Year,MtCO2e
795,Belarus,2010,30.250340251126694
796,Belgium,2010,17.50503026766702
797,Belize,2010,8.525615743924947
798,Benin,2010,12.158219378030603
799,Bhutan,2010,0.935638469529277
800,Bolivia,2010,46.567800278883986
801,Bosnia and Herzegovina,2010,6.695452033060646
802,Botswana,2010,6.687328148098554
803,Brazil,2010,682.2133050957917
804,Brunei,2010,12.900258197681984
805,Bulgaria,2010,15.324392015364412
806,Burkina Faso,2010,18.653224819231372
807,Burma,2010,151.6557845150458
808,Burundi,2010,36.855085521706584
809,Cambodia,2010,21.907601593446937
810,Cameroon,2010,81.5248025587677
811,Canada,2010,173.78825085939243
812,Cape Verde,2010,0.36815560362365235
813,Central African Republic,2010,89.23928342699733
814,Chad,2010,37.62119719937647
815,Chile,2010,22.387383822143548
816,China,2010,1489.8578584398651
817,Colombia,2010,102.8791901825256
818,Comoros,2010,0.1389250428647302
819,Congo (Brazzaville),2010,8.262133895957762
820,Congo (Kinshasa),2010,168.12492881822106
821,Cook Islands,2010,0.045661703469101006
822,Costa Rica,2010,8.049017390967865
823,Cote d'Ivoire,2010,50.408466617229536
824,Croatia,2010,7.147594085318267
825,Cuba,2010,25.279022880680007
826,Cyprus,2010,0.9843155335570071
827,Czech Republic,2010,20.212884946548936
828,Denmark,2010,10.796592678394186
829,Djibouti,2010,0.6302163952418807
830,Dominica,2010,0.08960328395312342
831,Dominican Republic,2010,11.727110035460289
832,Ecuador,2010,18.091626221858753
833,Egypt,2010,73.21193638583497
834,El Salvador,2010,6.337854761809165
835,Equatorial Guinea,2010,15.01167117301741
836,Eritrea,2010,5.190907612706564
837,Estonia,2010,2.9167229694203707
838,Ethiopia,2010,116.24424237100236
839,Fiji,2010,0.9033189135769987
840,Finland,2010,13.91405132932117
841,France,2010,147.41042534322762
842,Gabon,2010,2.025971767480226
843,Gambia,2010,6.926296267215909
844,Georgia,2010,7.609523200269376
845,Germany,2010,118.45199477784311
846,Ghana,2010,17.01837553999747
847,Greece,2010,17.45571163757762
848,Grenada,2010,1.6620032914700635
849,Guatemala,2010,23.676869662786743
850,Guinea,2010,18.393535199670193
851,Guinea-Bissau,2010,1.8760047799240267
852,Guyana,2010,2.2320150538237074
853,Haiti,2010,5.618221862770749
854,Holy See,2010,0.00030864026990459493
855,Honduras,2010,11.401206483256257
856,Hungary,2010,16.64500954784916
857,Iceland,2010,0.9797920799471187
858,India,2010,615.322369154627
859,Indonesia,2010,383.7160604690807
860,Iran,2010,134.9708214724085
861,Iraq,2010,108.14345268490842
862,Ireland,2010,20.95890438599282
863,Israel,2010,16.3250327071654
864,Italy,2010,79.71546706390309
865,Jamaica,2010,3.703917183909174
866,Japan,2010,93.4128449620637
867,Jordan,2010,5.056516216382558
868,Kazakhstan,2010,63.800322801824116
869,Kenya,2010,34.1365544197917
870,Kiribati,2010,0.01860242075305457
871,Kuwait,2010,109.01204634109736
872,Kyrgyzstan,2010,3.4965239427137416
873,Laos,2010,19.947743198393763
874,Latvia,2010,4.255699817406296
875,Lebanon,2010,3.4731302364767687
876,Lesotho,2010,2.184567601277771
877,Liberia,2010,1.0891686367638447
878,Libya,2010,81.03654890993036
879,Liechtenstein,2010,0.03288555514134208
880,Lithuania,2010,7.835231886097952
881,Luxembourg,2010,1.0462111916576957
882,Macedonia,2010,3.723667517960919
883,Madagascar,2010,46.44026138175126
884,Malawi,2010,16.374993163829046
885,Malaysia,2010,87.28307266578437
886,Maldives,2010,0.08406551649166683
887,Mali,2010,25.108404006700404
888,Malta,2010,0.5419946569287174
889,Marshall Islands,2010,0.03363195421715046
890,Mauritania,2010,7.181413649182449
891,Mauritius,2010,1.841929583013116
892,Mexico,2010,238.84686590784216
893,Micronesia (Federated States of),2010,0.036138056529167815
894,Moldova,2010,4.391410936410926
895,Monaco,2010,0.03337715088441246
896,Mongolia,2010,15.500552554445436
897,Montenegro,2010,1.0225591697242342
898,Morocco,2010,37.864283509625686
899,Mozambique,2010,23.61604478256847
900,Namibia,2010,12.395068442683534
901,Nauru,2010,0.00991198185514717
902,Nepal,2010,33.17070384395033
903,Netherlands,2010,29.62040389409955
904,New Zealand,2010,39.32594939453408
905,Nicaragua,2010,12.98108423563506
906,Niger,2010,18.089012664074293
907,Nigeria,2010,236.25087303257638
908,Niue,2010,0.04651050831151154
909,North Korea,2010,27.51237781539183
910,Norway,2010,9.799434104436072
911,Oman,2010,37.66226195486413
912,Pakistan,2010,154.5094481779493
913,Palau,2010,0.07942012090738684
914,Panama,2010,5.857376377370121
915,Papua New Guinea,2010,7.666507886371518
916,Paraguay,2010,35.62678824980977
917,Peru,2010,33.8126339416601
918,Philippines,2010,62.7271197899729
919,Poland,2010,64.6442965248892
920,Portugal,2010,19.217702712837006
921,Qatar,2010,4.542930713749883
922,Romania,2010,49.72177049885367
923,Russia,2010,658.6765253676637
924,Rwanda,2010,4.041290268932979
925,Saint Kitts and Nevis,2010,0.10831507100989417
926,Saint Lucia,2010,0.7111158791655351
927,Saint Vincent and the Grenadines,2010,0.06958862332434924
928,Samoa,2010,0.23485061367544105
929,San Marino,2010,0.029060776373748085
930,Sao Tome and Principe,2010,0.07284161455945504
931,Saudi Arabia,2010,50.26958309013368
932,Senegal,2010,15.372496706879575
933,Serbia,2010,12.912699521759762
934,Seychelles,2010,0.06738104730934043
935,Sierra Leone,2010,4.3412146843419865
936,Singapore,2010,5.770412949670316
937,Slovakia,2010,6.762064435464957
938,Slovenia,2010,3.7481973851143695
939,Solomon Islands,2010,0.34150856261291396
940,Somalia,2010,22.98627221631396
941,South Africa,2010,81.21332283450053
942,South Korea,2010,73.68562025114979
943,Spain,2010,70.65444125306347
944,Sri Lanka,2010,27.253650403264317
945,Sudan,2010,150.14958444127123
946,Suriname,2010,1.9862350450942017
947,Swaziland,2010,1.7667750959689394
948,Sweden,2010,13.354808478781564
949,Switzerland,2010,8.117995468024283
950,Syria,2010,34.3990651080484
951,Tajikistan,2010,7.809929753227935
952,Tanzania,2010,66.26579161639901
953,Thailand,2010,91.94642754136838
954,Timor-Leste,2010,1.3431869712639954
955,Togo,2010,6.706851208493608
956,Tonga,2010,0.21795190598307226
957,Trinidad and Tobago,2010,1.2706416255024262
958,Tunisia,2010,8.657930007984893
959,Turkey,2010,85.14736893747137
960,Turkmenistan,2010,43.86538121470687
961,Tuvalu,2010,0.00830479703944208
962,Uganda,2010,24.11385349401574
963,Ukraine,2010,104.5482215027763
964,United Arab Emirates,2010,34.44135529753537
965,United Kingdom,2010,94.78009141016905
966,United States,2010,1196.6623511542907
967,Uruguay,2010,26.2016890361306
968,Uzbekistan,2010,110.51594854420583
969,Vanuatu,2010,0.49348327964369343
970,Venezuela,2010,84.0890429482772
971,Vietnam,2010,108.13555727005972
972,Yemen,2010,7.968617280296521
973,Zambia,2010,65.45677232589034
974,Zimbabwe,2010,11.22391475834975
975,Afghanistan,2015,20.37397770476755
976,Albania,2015,2.79549855358261
977,Algeria,2015,57.50761184866538
978,Andorra,2015,0.05809262210863709
979,Angola,2015,201.46065657932132
980,Antigua and Barbuda,2015,0.6803418278279872
981,Argentina,2015,191.83298959934308
982,Armenia,2015,3.0553086658629005
983,Australia,2015,169.81759616236377
984,Austria,2015,13.506267727518502
985,Azerbaijan,2015,41.600911725321346
986,Bahamas,2015,0.3067326712456911
987,Bahrain,2015,4.691113760156468
988,Bangladesh,2015,78.02667343444068
989,Barbados,2015,2.094046274395466
990,Belarus,2015,30.116521070810663
991,Belgium,2015,18.47636773408565
992,Belize,2015,9.40977880235117
993,Benin,2015,12.873052287849386
994,Bhutan,2015,1.018374278564745
995,Bolivia,2015,47.761172267305426
996,Bosnia and Herzegovina,2015,6.7924764762453576
997,Botswana,2015,7.085274353809659
998,Brazil,2015,710.8731373816006
999,Brunei,2015,13.904919723267039
1000,Bulgaria,2015,15.532393148822498
1001,Burkina Faso,2015,20.7432966146209
1002,Burma,2015,156.83262858262992
1003,Burundi,2015,39.935379890419036
1004,Cambodia,2015,23.110074563014727
1005,Cameroon,2015,82.59879033034895
1006,Canada,2015,191.67423892188324
1007,Cape Verde,2015,0.3863077508820288
1008,Central African Republic,2015,91.59452600441199
1009,Chad,2015,39.85358744521178
1010,Chile,2015,23.93430549751455
1011,China,2015,1628.7372251644367
1012,Colombia,2015,110.38987868028669
1013,Comoros,2015,0.14202745299971972
1014,Congo (Brazzaville),2015,8.397348171539004
1015,Congo (Kinshasa),2015,170.14862825125243
1016,Cook Islands,2015,0.04324808030129894
1017,Costa Rica,2015,8.630938382334364
1018,Cote d'Ivoire,2015,53.169381177645846
1019,Croatia,2015,7.458169049130905
1020,Cuba,2015,27.83575158224945
1021,Cyprus,2015,1.0716911288771507
1022,Czech Republic,2015,20.629081526994
1023,Denmark,2015,11.17753615382802
1024,Djibouti,2015,0.723770941843519
1025,Dominica,2015,0.0916978555840964
1026,Dominican Republic,2015,12.764148246349283
1027,Ecuador,2015,19.252207171590157
1028,Egypt,2015,81.13537809712807
1029,El Salvador,2015,6.867383815157567
