,Country Name,Date,CO2 emissions (million tons),Country Code,Lat,Lng
3978,South Africa,1989,236.849133,ZAF,-30.559482,22.937506
3979,South Africa,1990,243.841742,ZAF,-30.559482,22.937506
3980,South Africa,1991,238.70195,ZAF,-30.559482,22.937506
3981,South Africa,1992,235.39361,ZAF,-30.559482,22.937506
3982,South Africa,1993,242.839839,ZAF,-30.559482,22.937506
3983,South Africa,1994,248.157173,ZAF,-30.559482,22.937506
3984,South Africa,1995,259.773474,ZAF,-30.559482,22.937506
3985,South Africa,1996,269.596588,ZAF,-30.559482,22.937506
3986,South Africa,1997,284.044564,ZAF,-30.559482,22.937506
3987,South Africa,1998,291.986701,ZAF,-30.559482,22.937506
3988,South Africa,1999,274.279527,ZAF,-30.559482,22.937506
3989,South Africa,2000,280.527092,ZAF,-30.559482,22.937506
3990,South Africa,2001,316.490523,ZAF,-30.559482,22.937506
3991,South Africa,2002,326.837737,ZAF,-30.559482,22.937506
3992,South Africa,2003,348.267835,ZAF,-30.559482,22.937506
3993,South Africa,2004,375.307942,ZAF,-30.559482,22.937506
3994,South Africa,2005,372.313634,ZAF,-30.559482,22.937506
3995,South Africa,2006,374.190071,ZAF,-30.559482,22.937506
3996,South Africa,2007,391.520354,ZAF,-30.559482,22.937506
3997,South Africa,2008,421.60686,ZAF,-30.559482,22.937506
3998,South Africa,2009,398.622983,ZAF,-30.559482,22.937506
3999,South Africa,2010,418.800964,ZAF,-30.559482,22.937506
4000,South Africa,2011,403.433982,ZAF,-30.559482,22.937506
4001,South Africa,2012,420.993287,ZAF,-30.559482,22.937506
4002,South Africa,2013,430.755113,ZAF,-30.559482,22.937506
4003,South Africa,2014,442.494723,ZAF,-30.559482,22.937506
4004,South Africa,2015,418.258797,ZAF,-30.559482,22.937506
4005,South Sudan,1971,..,SSD,6.876991899999999,31.3069788
4006,South Sudan,1972,..,SSD,6.876991899999999,31.3069788
4007,South Sudan,1973,..,SSD,6.876991899999999,31.3069788
4008,South Sudan,1974,..,SSD,6.876991899999999,31.3069788
4009,South Sudan,1975,..,SSD,6.876991899999999,31.3069788
4010,South Sudan,1976,..,SSD,6.876991899999999,31.3069788
4011,South Sudan,1977,..,SSD,6.876991899999999,31.3069788
4012,South Sudan,1978,..,SSD,6.876991899999999,31.3069788
4013,South Sudan,1979,..,SSD,6.876991899999999,31.3069788
4014,South Sudan,1980,..,SSD,6.876991899999999,31.3069788
4015,South Sudan,1981,..,SSD,6.876991899999999,31.3069788
4016,South Sudan,1982,..,SSD,6.876991899999999,31.3069788
4017,South Sudan,1983,..,SSD,6.876991899999999,31.3069788
4018,South Sudan,1984,..,SSD,6.876991899999999,31.3069788
4019,South Sudan,1985,..,SSD,6.876991899999999,31.3069788
4020,South Sudan,1986,..,SSD,6.876991899999999,31.3069788
4021,South Sudan,1987,..,SSD,6.876991899999999,31.3069788
4022,South Sudan,1988,..,SSD,6.876991899999999,31.3069788
4023,South Sudan,1989,..,SSD,6.876991899999999,31.3069788
4024,South Sudan,1990,..,SSD,6.876991899999999,31.3069788
4025,South Sudan,1991,..,SSD,6.876991899999999,31.3069788
4026,South Sudan,1992,..,SSD,6.876991899999999,31.3069788
4027,South Sudan,1993,..,SSD,6.876991899999999,31.3069788
4028,South Sudan,1994,..,SSD,6.876991899999999,31.3069788
4029,South Sudan,1995,..,SSD,6.876991899999999,31.3069788
4030,South Sudan,1996,..,SSD,6.876991899999999,31.3069788
4031,South Sudan,1997,..,SSD,6.876991899999999,31.3069788
4032,South Sudan,1998,..,SSD,6.876991899999999,31.3069788
4033,South Sudan,1999,..,SSD,6.876991899999999,31.3069788
4034,South Sudan,2000,..,SSD,6.876991899999999,31.3069788
4035,South Sudan,2001,..,SSD,6.876991899999999,31.3069788
4036,South Sudan,2002,..,SSD,6.876991899999999,31.3069788
