Country Code,Date,GDP,GDP Per Capita,Population
BMU,2001,3086434468.81303,,62504.0
BMU,2000,2816750852.67111,,61833.0
BMU,1999,2520336302.54377,,61285.0
BMU,1998,2403174551.58492,,60943.0
BMU,1997,2287225578.35212,,60497.0
BMU,1996,2149573085.99876,,60129.0
BMU,1995,2057418780.29336,,59746.0
BMU,1994,1930249651.35529,,59320.0
BMU,1993,1878628767.02573,,58910.0
BMU,1992,1781549817.26694,,58595.0
BMU,1991,1742895704.3539,,59021.0
BMU,1990,1747651973.13357,,59326.0
BTN,2019,,,763092.0
BTN,2018,8760900091.9286,11345.4449257567,754394.0
BTN,2017,8307416844.22731,11142.3999477275,745568.0
BTN,2016,7703914681.55542,10775.1464324185,736709.0
BTN,2015,6915381146.16075,10086.1975071692,727876.0
BTN,2014,6231640988.1671,9573.98905975365,719056.0
BTN,2013,5674556893.9944,9163.52484481139,710238.0
BTN,2012,5551018263.98396,9083.99150746895,701583.0
BTN,2011,5058193225.03562,8744.94502938623,693298.0
BTN,2010,4588418545.353,8190.56427451825,685503.0
BTN,2009,4051571320.40356,7393.98325630975,678323.0
BTN,2008,3766726573.11769,6995.75847198772,671613.0
BTN,2007,3525644807.74525,6743.01610703396,664876.0
BTN,2006,2900801762.19775,5761.69755525172,657410.0
BTN,2005,2631404630.79974,5456.74980598451,648739.0
BTN,2004,2378580863.09923,5165.1249559898,638815.0
BTN,2003,2184936045.71075,4957.53702509043,627839.0
BTN,2002,1989458177.14644,4686.06409578494,616018.0
BTN,2001,1764518791.4696,4308.54701722282,603640.0
BTN,2000,1593597378.60027,4061.45092223396,591021.0
BTN,1999,1457689891.2482,3884.48866406933,577881.0
BTN,1998,1330700494.21315,3683.35575738185,564377.0
BTN,1997,1242413189.97065,3557.53687362671,551709.0
BTN,1996,1159065964.33036,3439.98293404509,541465.0
BTN,1995,1078219915.28472,3300.35617927284,534620.0
BTN,1994,986303519.013345,3098.08956945785,531897.0
BTN,1993,920122636.658674,2948.05068744766,532596.0
BTN,1992,881320645.255066,2880.24887304967,534516.0
BTN,1991,823782337.177442,2752.96311049983,534632.0
BTN,1990,800098724.282268,2784.17263015349,530804.0
BOL,2019,104608725399.779,8724.47574033647,11513100.0
BOL,2018,100586269210.267,8655.52988630046,11353142.0
BOL,2017,94285208356.1806,8423.69679405991,11192854.0
BOL,2016,82736157903.0732,8202.55085683675,11031813.0
BOL,2015,77543289243.1017,7984.41331117096,10869730.0
BOL,2014,75554053124.4561,7730.63820438574,10706517.0
BOL,2013,69841188111.4267,7444.49007887763,10542376.0
BOL,2012,61452959794.6552,7081.3867690328,10377676.0
BOL,2011,55765338146.592,6844.98179193245,10212954.0
BOL,2010,51922207793.1908,6612.80776253563,10048590.0
BOL,2009,49290089165.8678,6455.9742103835,9884781.0
BOL,2008,47328355638.6668,6351.22813367925,9721454.0
BOL,2007,43736202762.0725,6085.38577995495,9558439.0
BOL,2006,40732857693.391,5920.71163188802,9395446.0
BOL,2005,37726654104.2437,5749.5285015473,9232306.0
BOL,2004,35037816257.3087,5605.20493892844,9069039.0
BOL,2003,32752399546.4797,5479.26503276986,8905823.0
BOL,2002,31306422245.0889,5434.08878724714,8742814.0
BOL,2001,30071493194.4319,5402.76511892088,8580235.0
BOL,2000,28938783152.0026,5415.52988756705,8418264.0
BOL,1999,27613515719.2576,5386.1791868225,8257066.0
BOL,1998,27104797579.8495,5469.46970908481,8096761.0
BOL,1997,25519649848.3671,5312.07763736915,7937458.0
BOL,1996,23902853713.7935,5164.25070675373,7779267.0
BOL,1995,22492097313.8436,5050.31111393872,7622338.0
BOL,1994,21045591835.5536,4925.10707507618,7466793.0
BOL,1993,19686750669.9091,4804.54454800181,7312850.0
BOL,1992,18443696174.9616,4705.58514607695,7160920.0
BOL,1991,17740647194.2358,4728.04950273873,7011453.0
BOL,1990,16301788687.1968,4587.42734906702,6864842.0
BIH,2019,52128318314.9018,14894.7866167587,3301000.0
BIH,2018,49634148336.0385,14419.6344708554,3323929.0
BIH,2017,46212469927.114,13788.4820641797,3351527.0
BIH,2016,43987661861.9753,13363.9154387807,3386267.0
BIH,2015,41200068496.6042,12793.5416111631,3429361.0
BIH,2014,39811461257.0881,12222.3068169631,3482104.0
BIH,2013,39027264522.0,11877.2186361669,3542605.0
BIH,2012,37145900944.1396,11403.6359585434,3604972.0
BIH,2011,36525700073.2409,11307.6880030336,3661175.0
BIH,2010,34663026117.5012,11071.9503987901,3705472.0
BIH,2009,33762957418.0694,10898.0450565826,3735938.0
BIH,2008,33896653245.139,11180.5516266305,3754271.0
BIH,2007,30809763433.6286,10581.0461540742,3762786.0
BIH,2006,27883174430.2121,9988.73439016349,3765424.0
BIH,2005,24398125368.2441,9475.6590489663,3765331.0
BIH,2004,23340458088.5187,8715.13975918853,3764194.0
BIH,2003,20214975389.4334,8218.49591878009,3762173.0
BIH,2002,19310143106.9649,7908.25624071772,3759387.0
BIH,2001,17842951739.3414,7517.96397338243,3755512.0
BIH,2000,17064386656.7584,7209.43876551953,3751176.0
BIH,1999,15821097420.5945,6847.87048096645,3743354.0
BIH,1998,14229856747.4002,6263.14370094945,3734337.0
BIH,1997,12172560345.1305,5415.43137873505,3736070.0
BIH,1996,8904125257.49843,3999.29864614992,3764425.0
BIH,1995,4627501868.18135,2080.78366526186,3829050.0
BIH,1994,3752039578.73378,1675.47570657321,3936524.0
BIH,1993,,,4078937.0
BIH,1992,,,4233676.0
BIH,1991,,,4369319.0
BIH,1990,,,4463423.0
BWA,2019,42624886831.6834,17766.4880429157,2303697.0
BWA,2018,40687546271.1099,17634.1423101317,2254126.0
BWA,2017,38045584113.2416,17253.2316097939,2205128.0
BWA,2016,37281202789.7902,17117.0721498154,2159944.0
BWA,2015,32971144652.1157,16714.3537396502,2120716.0
BWA,2014,34046156598.4161,17264.3969023879,2088614.0
BWA,2013,30335164231.1337,16786.174972521,2062536.0
BWA,2012,27718549211.3486,15245.9376831928,2039551.0
BWA,2011,28724946144.4811,14770.4231820392,2015402.0
BWA,2010,26532422520.8474,14126.3521813227,1987105.0
BWA,2009,24158011297.6733,13235.9010371957,1953498.0
BWA,2008,25961922968.543,14615.9408465763,1915639.0
BWA,2007,23969560825.3093,14051.4966388185,1875459.0
BWA,2006,21558194889.4765,13256.9609470204,1835908.0
BWA,2005,19309906972.4302,12484.1905121026,1799078.0
BWA,2004,17910468091.1101,12167.0242828066,1765527.0
BWA,2003,16981434151.7212,12059.1004467491,1734398.0
BWA,2002,15934700074.3906,11727.1183163093,1704642.0
BWA,2001,14788955410.3918,11253.8864364486,1674678.0
BWA,2000,14435361890.7468,11439.8712142941,1643334.0
BWA,1999,13844531993.3052,11447.2748992915,1610264.0
BWA,1998,12444453774.0933,10666.3190168258,1575824.0
BWA,1997,12251591977.647,10863.2350530817,1540425.0
BWA,1996,11118217266.1966,10266.1802662024,1504730.0
BWA,1995,10316848203.5726,9935.42057230626,1469174.0
BWA,1994,9441208466.77127,9510.10430548054,1434059.0
BWA,1993,8920200558.44636,9406.40501747735,1399110.0
BWA,1992,8549921796.58313,9470.22651289948,1363554.0
BWA,1991,8122479863.91978,9460.11291671008,1326322.0
BWA,1990,7311443376.83978,9074.18172585902,1286756.0
BRA,2019,3220373250805.02,14651.6161809346,211049527.0
BRA,2018,3129612725334.53,14596.2461623842,209469333.0
BRA,2017,3017715870282.25,14519.8491302518,207833831.0
BRA,2016,2939094210373.69,14446.4128054679,206163058.0
BRA,2015,3014754849735.88,15059.2343677166,204471769.0
BRA,2014,3187155079572.03,15744.3471113816,202763735.0
BRA,2013,3133893649534.8,15800.0389651203,201035903.0
BRA,2012,2998534424980.66,15473.7120210456,199287296.0
BRA,2011,2970630083312.7,15318.3063061666,197514534.0
BRA,2010,2798617241563.04,14868.3301408841,195713635.0
BRA,2009,2572703064081.41,13957.6791202509,193886508.0
BRA,2008,2556454777949.39,14110.3451381369,192030362.0
BRA,2007,2386123365641.01,13560.5451000637,190130443.0
BRA,2006,2190727894872.02,12917.9168849667,188167356.0
BRA,2005,2045343044676.31,12561.8201732326,186127103.0
BRA,2004,1922011086170.29,12312.3344290767,184006481.0
BRA,2003,1769689532880.24,11782.4677716666,181809246.0
BRA,2002,1717826454347.23,11796.9705534406,179537520.0
BRA,2001,1640971184984.19,11598.6938525952,177196054.0
BRA,2000,1583737935423.73,11597.1433448662,174790340.0
BRA,1999,1483991236816.32,11269.0093507679,172318675.0
BRA,1998,1456056828999.79,11383.8886823728,169785250.0
BRA,1997,1434999309095.87,11520.3316390879,167209040.0
BRA,1996,1364355991902.13,11317.6761085673,164614688.0
BRA,1995,1310885156375.4,11250.5713609297,162019896.0
BRA,1994,1229652192601.33,10949.5277655212,159432716.0
BRA,1993,1142971058290.79,10566.2288416888,156849078.0
BRA,1992,1066751849900.37,10264.7463476586,154259380.0
BRA,1991,1047875888921.09,10490.4860853549,151648011.0
BRA,1990,998501745600.404,10517.6702873632,149003223.0
VGB,2019,,,30030.0
VGB,2018,,,29802.0
VGB,2017,,,29577.0
VGB,2016,,,29355.0
VGB,2015,,,29152.0
VGB,2014,,,28989.0
VGB,2013,,,28847.0
VGB,2012,,,28650.0
VGB,2011,,,28319.0
VGB,2010,,,27794.0
VGB,2009,,,27039.0
VGB,2008,,,26097.0
VGB,2007,,,25047.0
VGB,2006,,,24023.0
VGB,2005,,,23107.0
VGB,2004,,,22334.0
VGB,2003,,,21672.0
VGB,2002,,,21129.0
VGB,2001,,,20675.0
VGB,2000,,,20311.0
VGB,1999,,,20026.0
VGB,1998,,,19821.0
VGB,1997,,,19665.0
VGB,1996,,,19502.0
VGB,1995,,,19313.0
VGB,1994,,,19074.0
VGB,1993,,,18786.0
VGB,1992,,,18438.0
VGB,1991,,,18006.0
VGB,1990,,,17489.0
BRN,2019,28021970171.141,62099.587852317,433285.0
BRN,2018,26515812097.1664,60388.9030876585,428962.0
BRN,2017,25891019749.5614,60995.6811141379,424473.0
BRN,2016,23633069098.5308,60865.9869452396,419800.0
BRN,2015,25948980972.9153,63148.5490356698,414907.0
BRN,2014,33344140243.0967,64192.2340111425,409769.0
BRN,2013,33885246844.1847,66714.5378861407,404421.0
BRN,2012,35209872642.1933,69091.7268010143,398989.0
BRN,2011,33044207206.1251,69388.6369440027,393688.0
BRN,2010,31199547021.9815,67751.3297831065,388646.0
BRN,2009,30058959574.2257,66850.4205006955,383906.0
BRN,2008,30367382091.6939,68855.6172615419,379421.0
BRN,2007,30377197843.7853,71052.0897666621,374965.0
BRN,2006,29536870001.5476,71843.3293226929,370263.0
BRN,2005,27461594982.2529,69787.4399246664,365114.0
BRN,2004,26529220186.0059,70616.8165026914,359433.0
BRN,2003,25704091177.3781,71483.5855633155,353293.0
BRN,2002,24523299248.4977,70770.5784148337,346782.0
BRN,2001,23241505277.578,69484.5178929712,340034.0
BRN,2000,22135261424.3605,69023.0873287698,333165.0
BRN,1999,21051409729.6045,68541.6613801811,326210.0
BRN,1998,20137176343.6852,67984.2211135105,319144.0
BRN,1997,20024891679.6883,69940.8739634989,311958.0
BRN,1996,19979368539.9363,72694.6748326956,304622.0
BRN,1995,19071188715.2136,72446.4139578568,297114.0
BRN,1994,17878772972.7885,71175.8501368685,289454.0
BRN,1993,16971164870.7485,70909.5633968496,281681.0
BRN,1992,16528036746.0923,72704.6662227521,273892.0
BRN,1991,15425724799.164,71404.8416578075,266210.0
BRN,1990,14466035683.4344,71230.8621432687,258721.0
BFA,2019,46340464706.0381,2189.63101535424,20321378.0
BFA,2018,43094804968.8568,2131.54790116674,19751535.0
BFA,2017,39413493482.9675,2053.50441763731,19193284.0
BFA,2016,35310579538.7544,1991.13809784615,18646378.0
BFA,2015,31032905189.7743,1934.75449608592,18110624.0
BFA,2014,29760893893.8537,1917.44871753658,17586017.0
BFA,2013,28735314121.1823,1893.176273085,17072775.0
BFA,2012,26835475975.0516,1843.6763793406,16571246.0
BFA,2011,25515102554.621,1784.61949713037,16081911.0
BFA,2010,23440650603.5312,1724.90173571552,15605217.0
BFA,2009,21366020198.7385,1639.31395348746,15141098.0
BFA,2008,20594373474.7796,1641.07744884798,14689725.0
BFA,2007,19093979812.2814,1598.75036196858,14252021.0
BFA,2006,17860180506.883,1582.56882607399,13829176.0
BFA,2005,16315345253.113,1534.62428603762,13421930.0
BFA,2004,14561210412.6411,1454.7101478644,13030569.0
BFA,2003,13571668357.0562,1433.71878684414,12654621.0
BFA,2002,12359848400.7094,1369.06130727997,12293100.0
BFA,2001,11659840501.047,1350.23196318332,11944587.0
BFA,2000,10701824788.9377,1303.20421545667,11607942.0
BFA,1999,10273801310.5702,1315.92024686714,11282701.0
BFA,1998,9429408684.5615,1260.27511229264,10968724.0
BFA,1997,8689458702.62432,1207.83444218464,10665546.0
BFA,1996,8034624531.56616,1168.13964356617,10372745.0
BFA,1995,7107302250.17022,1081.7375067389,10089878.0
BFA,1994,6584916366.96389,1051.73174071775,9816588.0
BFA,1993,6363562001.02804,1066.78232109214,9552476.0
BFA,1992,6008310142.11521,1059.41317108798,9297113.0
BFA,1991,5860798394.11752,1085.80388551126,9050084.0
BFA,1990,5197657135.54811,1022.52014578965,8811034.0
BDI,2019,9026329302.46691,751.663957194118,11530580.0
BDI,2018,8711138068.8432,761.524193384446,11175378.0
BDI,2017,8375481076.5592,773.571858394255,10827024.0
BDI,2016,8358351140.30498,794.604574423363,10487998.0
BDI,2015,8551152238.70251,825.205985575849,10160030.0
BDI,2014,7649427870.69596,886.23577677556,9844297.0
BDI,2013,7069203706.21655,877.274160261081,9540289.0
BDI,2012,6386094258.45455,862.71608619147,9245988.0
BDI,2011,6109378663.94635,852.502621649322,8958406.0
BDI,2010,5752399507.76969,846.169526927269,8675602.0
BDI,2009,5408976901.03296,831.564131168609,8397668.0
BDI,2008,5170900206.31459,827.792518241446,8126102.0
BDI,2007,4837073837.85183,815.90943944186,7862214.0
BDI,2006,4553356026.0148,815.053735830679,7607849.0
BDI,2005,4192628759.54647,798.704284723934,7364862.0
BDI,2004,4029708575.72665,817.460585353135,7131693.0
BDI,2003,3743134142.90915,804.885029198471,6909154.0
BDI,2002,3720415742.30822,839.778526667927,6704113.0
BDI,2001,3506563882.65991,826.029067773258,6525545.0
BDI,2000,3362180905.97122,828.000459963366,6378871.0
BDI,1999,3317086594.0098,850.048016226981,6267124.0
BDI,1998,3303238723.3441,870.044081803464,6185562.0
BDI,1997,3118352164.60185,839.196845267928,6122130.0
BDI,1996,3115019926.48543,861.482736903432,6060111.0
BDI,1995,3325009278.76295,947.822367711361,5987043.0
BDI,1994,3536838974.57823,1044.71553683812,5898967.0
BDI,1993,3600803880.17042,1105.228876226,5798053.0
BDI,1992,3751562787.36453,1202.10713942057,5685565.0
BDI,1991,3631297001.79245,1215.88653124915,5564926.0
BDI,1990,3345350710.349,1184.84244047638,5438957.0
KHM,2019,75354943360.7507,4388.80090863326,16486542.0
KHM,2018,69183270852.8058,4159.33742648163,16249798.0
KHM,2017,62890960721.9282,3928.37368825169,16009414.0
KHM,2016,57941724641.1238,3733.95549751035,15766293.0
KHM,2015,52598070984.9857,3543.70355294289,15521436.0
KHM,2014,48654438003.1038,3364.27872943342,15274503.0
KHM,2013,45764054822.9921,3191.86131970603,15026332.0
KHM,2012,42401242881.6309,3022.59672458626,14780454.0
KHM,2011,37972104979.2572,2862.90765203553,14541423.0
KHM,2010,34739220892.1557,2716.69840884473,14312212.0
KHM,2009,32406650490.1414,2603.58377782555,14093604.0
KHM,2008,32133608684.8181,2640.63181862777,13883834.0
KHM,2007,29543563141.147,2511.89937070787,13679962.0
KHM,2006,26104736362.8955,2313.342346841,13477709.0
KHM,2005,22874162699.1633,2120.55187709405,13273354.0
KHM,2004,19587772827.5248,1902.09757653647,13066469.0
KHM,2003,17286715656.1478,1752.04236645018,12856163.0
KHM,2002,15641120650.9285,1642.60699728521,12637727.0
KHM,2001,14447101551.2624,1570.07425064384,12405408.0
KHM,2000,13157248091.3657,1491.33439911524,12155239.0
KHM,1999,11624352502.032,1377.49934755518,11886458.0
KHM,1998,10167135123.0962,1252.33985526552,11600508.0
KHM,1997,9604335900.46303,1228.29897957282,11298600.0
KHM,1996,9077813464.18597,1214.92658621784,10982917.0
KHM,1995,8418125259.48724,1182.44832594846,10656138.0
KHM,1994,7502253244.24271,1111.16699786222,10317899.0
KHM,1993,11267445520.7205,1763.8167818664,9970733.0
KHM,1992,,,9623889.0
KHM,1991,,,9289299.0
KHM,1990,,,8975597.0
CMR,2019,98435605135.4602,3652.68651238746,25876380.0
CMR,2018,93012146159.931,3603.54888184177,25216237.0
CMR,2017,87320624933.3409,3554.52515589469,24566045.0
CMR,2016,81471243200.7112,3524.44451445235,23926539.0
CMR,2015,75964910602.352,3458.69390039658,23298368.0
CMR,2014,72249773159.4018,3362.66406748038,22681858.0
CMR,2013,66289532991.1811,3262.76359451125,22077298.0
CMR,2012,61350020204.4768,3180.77248327024,21485266.0
CMR,2011,57992159983.0529,3126.78683572967,20906388.0
CMR,2010,54552906079.9921,3086.22071585621,20341241.0
CMR,2009,52140052680.379,3067.22296361685,19789919.0
CMR,2008,50632335350.3153,3084.9865014584,19252666.0
CMR,2007,47991918638.4116,3064.12496777494,18730282.0
CMR,2006,44552398863.8863,3002.13521299083,18223674.0
CMR,2005,41798500645.5819,2982.02474476857,17733410.0
CMR,2004,39732963801.8972,3003.25098501748,17259322.0
CMR,2003,36234280995.757,2889.28187305599,16800865.0
CMR,2002,34019889758.192,2837.96123279936,16357602.0
CMR,2001,32128792499.952,2795.87200139323,15928910.0
CMR,2000,30123382459.2046,2750.51098804994,15513945.0
CMR,1999,28453642063.2374,2726.66898829849,15112592.0
CMR,1998,26894363696.9479,2683.49842163263,14723768.0
CMR,1997,25449232615.96,2635.78891123748,14344449.0
CMR,1996,23774126625.1248,2571.74436331053,13970813.0
CMR,1995,22371022743.9338,2531.46751770566,13599988.0
CMR,1994,21176783633.0777,2514.80991177501,13230984.0
CMR,1993,20302814810.1133,2532.74050209635,12864090.0
CMR,1992,21541612450.9006,2831.18836001028,12499499.0
CMR,1991,21735436261.6035,3008.80209665998,12137912.0
CMR,1990,21856882108.9914,3222.94448109783,11780088.0
CAN,2019,1929896807041.14,49031.3799412998,37589262.0
CAN,2018,1855771204643.73,48924.3991847307,37057765.0
CAN,2017,1777241652943.04,48633.829775434,36543321.0
CAN,2016,1678385759764.8,47705.5230347711,36109487.0
CAN,2015,1594900336857.89,47770.4156124365,35702908.0
CAN,2014,1621395561291.92,47813.1059150279,35437435.0
CAN,2013,1554125000000.0,46948.7668689922,35082954.0
CAN,2012,1468097961846.59,46367.4975079666,34714222.0
CAN,2011,1427466965184.4,46061.9922678112,34339328.0
CAN,2010,1360848637580.21,45095.8987680976,34004889.0
CAN,2009,1304630651597.41,44233.5097818207,33628895.0
CAN,2008,1339060588630.82,46091.177766757,33247118.0
CAN,2007,1297515434223.86,46128.2163514758,32889025.0
CAN,2006,1237541912599.53,43584.7031310165,32571174.0
CAN,2005,1167581267653.45,42266.5395012631,32243753.0
CAN,2004,1079456273708.76,40637.4343669226,31940655.0
CAN,2003,1019552505465.45,39473.3655114451,31644028.0
CAN,2002,967558830682.98,38368.5172487013,31360079.0
CAN,2001,933973558960.047,37504.5705443714,31020902.0
CAN,2000,898040231584.555,37388.7142148815,30685730.0
CAN,1999,843508200300.636,35969.6335627961,30401286.0
CAN,1998,790681999551.216,34878.3622622356,30155173.0
CAN,1997,752652268656.642,34212.2649876182,29905948.0
CAN,1996,709578304873.687,33135.734878045,29610218.0
CAN,1995,685776093844.359,32950.3994801801,29302311.0
CAN,1994,654119883079.697,32419.7499675489,29000663.0
CAN,1993,612810784563.852,31367.0022284072,28684764.0
CAN,1992,583047449520.098,30891.6230906166,28371264.0
CAN,1991,564839773596.55,30980.5469962431,28037420.0
CAN,1990,557998251114.793,32036.2674922035,27691138.0
CPV,2019,4107506078.44727,7171.83946598235,549935.0
CPV,2018,3820572281.68291,6864.14742789843,543767.0
CPV,2017,3570702548.67827,6643.204610776,537497.0
CPV,2016,3358352135.31607,6482.64831875424,531146.0
CPV,2015,3145505183.22012,6266.84595028906,524743.0
CPV,2014,2979100325.6128,6281.87881594054,518269.0
CPV,2013,2964468795.09437,6323.27761047042,511748.0
CPV,2012,2939948400.20897,6353.78315883202,505235.0
CPV,2011,2976609859.53646,6366.15403440727,498856.0
CPV,2010,2804400161.51125,6200.2176806489,492654.0
CPV,2009,2732025196.26169,6185.71007606689,486671.0
CPV,2008,2746244179.58414,6341.25723310809,480842.0
CPV,2007,2525862345.0328,6018.19591751224,475060.0
CPV,2006,2135774029.51554,5291.05883391903,469170.0
CPV,2005,1919769965.27839,4964.81890462933,463032.0
CPV,2004,1741402947.53682,4709.0578658008,456617.0
CPV,2003,1538833769.86947,4336.8169765995,449930.0
CPV,2002,1450212561.97118,4228.55126810951,442951.0
CPV,2001,1356407350.83982,4084.3690263706,435709.0
CPV,2000,1298320125.2977,4065.38446737758,428188.0
CPV,1999,1111197967.5301,3622.68821824009,420452.0
CPV,1998,984855879.416444,3319.82702780429,412514.0
CPV,1997,865551005.85095,3010.75353177212,404259.0
CPV,1996,765740267.212516,2769.27507908582,395533.0
CPV,1995,675343429.031189,2546.62755636605,386284.0
CPV,1994,579164670.637401,2288.2533623296,376407.0
CPV,1993,475787305.336714,1974.26216277784,366053.0
CPV,1992,427543640.296838,1868.66989448377,355757.0
CPV,1991,376803922.726496,1730.78210451391,346230.0
CPV,1990,359431219.653916,1748.63402871735,337950.0
CYM,2019,,,64948.0
CYM,2018,4651364056.62549,70809.6181573197,64174.0
CYM,2017,4400010857.13812,69420.5114565353,63382.0
CYM,2016,4160243391.84608,68248.2354326898,62569.0
CYM,2015,3964557950.77372,67104.7981428677,61724.0
CYM,2014,3837526367.42325,66195.4755874584,60848.0
CYM,2013,3742216952.82512,65469.305442205,59932.0
CYM,2012,3702634809.49612,65710.2224771414,58958.0
CYM,2011,3704981220.90876,66123.2185790316,57878.0
CYM,2010,3587234323.61289,66749.9948617636,56672.0
CYM,2009,3644897649.47868,70287.6229924782,55322.0
CYM,2008,3897995483.86372,77832.0063699024,53836.0
CYM,2007,3837335701.41811,80435.9852011307,52280.0
CYM,2006,3622388218.85131,80336.5387082518,50740.0
CYM,2005,,,49261.0
CYM,2004,,,47902.0
CYM,2003,,,46632.0
CYM,2002,,,45351.0
CYM,2001,,,43935.0
CYM,2000,,,42303.0
CYM,1999,,,40420.0
CYM,1998,,,38329.0
CYM,1997,,,36156.0
CYM,1996,,,34065.0
CYM,1995,,,32166.0
CYM,1994,,,30514.0
CYM,1993,,,29069.0
CYM,1992,,,27780.0
CYM,1991,,,26544.0
CYM,1990,,,25312.0
CAF,2019,4669395140.89634,944.868093487866,4745185.0
CAF,2018,4456987618.18827,933.109550675102,4666377.0
CAF,2017,4195263790.82987,912.80205230035,4596028.0
CAF,2016,3861897992.35142,884.494416853048,4537687.0
CAF,2015,3536183568.04248,852.749426426479,4493170.0
CAF,2014,3215650000.89682,822.610457816902,4464175.0
CAF,2013,3284695704.66429,824.943832052328,4447942.0
CAF,2012,4889047036.92662,1300.28763729694,4436415.0
CAF,2011,4474567487.04114,1242.71564473679,4418636.0
CAF,2010,4206561537.39184,1201.35137524232,4386768.0
CAF,2009,3974076863.94696,1161.18947547434,4337625.0
CAF,2008,3632110885.72552,1085.44076390296,4273366.0
CAF,2007,3491097824.79268,1082.68510059648,4198010.0
CAF,2006,3250024496.80019,1055.08887092458,4118069.0
CAF,2005,3010908030.01306,1026.91339909884,4038382.0
CAF,2004,2893672534.04331,1037.84676642657,3959875.0
CAF,2003,2658440643.58539,999.000974726645,3881181.0
CAF,2002,2758881202.50719,1077.95441086148,3802128.0
CAF,2001,2621127572.29976,1062.72173523632,3722018.0
CAF,2000,2455248639.61492,1040.10212036994,3640427.0
CAF,1999,2462873910.43503,1091.36236075806,3558014.0
CAF,1998,2343457081.74165,1078.45165398862,3475492.0
CAF,1997,2213344227.57186,1055.25650631035,3392436.0
CAF,1996,2066311325.97772,1027.65065878803,3308233.0
CAF,1995,2113707086.75809,1098.89660696316,3222656.0
CAF,1994,1931245879.99437,1053.74660625288,3135015.0
CAF,1993,1802544884.90391,1033.83061916943,3046149.0
CAF,1992,1754942088.13743,1060.63824569914,2959236.0
CAF,1991,1833633739.33971,1165.23944953669,2878509.0
CAF,1990,1783507771.62533,1201.67723366171,2806734.0
TCD,2019,26234112464.7335,1579.62669496964,15946876.0
TCD,2018,24973582397.6922,1576.31867039522,15477751.0
TCD,2017,23832085166.556,1587.03105963951,15016773.0
TCD,2016,24238063013.9389,1687.05264231676,14561666.0
TCD,2015,25682812590.799,1857.10733723028,14110975.0
TCD,2014,22915027717.8257,1866.26648837908,13663559.0
TCD,2013,20743635470.8357,1804.32375050433,13220424.0
TCD,2012,22127764664.7183,1765.1947080602,12784750.0
TCD,2011,22221960066.2343,1676.76905143205,12360989.0
TCD,2010,21749239338.8484,1732.69129415445,11952136.0
TCD,2009,18933250751.9032,1577.66880562584,11560147.0
TCD,2008,18029572665.7186,1564.79182991367,11183588.0
TCD,2007,17161672209.4161,1569.7498475731,10818024.0
TCD,2006,16183285768.1514,1572.4818772201,10457124.0
TCD,2005,15606758921.4133,1618.13613525121,10096633.0
TCD,2004,12899493839.4203,1430.36744322267,9734767.0
TCD,2003,9400116440.02994,1111.60423666075,9373916.0
TCD,2002,8044452609.33452,1007.06196852766,9019233.0
TCD,2001,7299383800.66295,964.737258499758,8678051.0
TCD,2000,6396948802.87061,897.34703736949,8355654.0
TCD,1999,6312604307.75498,939.272453895347,8053536.0
TCD,1998,6265544169.73181,980.235080655043,7770048.0
TCD,1997,5793097285.4024,949.080950436118,7503493.0
TCD,1996,5390167697.28166,929.580242352079,7250975.0
TCD,1995,5178568709.36708,940.684303054308,7010145.0
TCD,1994,5010258642.9866,960.586382800248,6781053.0
TCD,1993,4454009537.19794,901.026062789286,6563922.0
TCD,1992,5161840719.80807,1103.79615408767,6356748.0
TCD,1991,4672926559.39141,1055.16307818661,6157079.0
TCD,1990,4164613407.0675,1003.78520482115,5963252.0
CHI,2019,,,172259.0
CHI,2018,,,170499.0
CHI,2017,,,168665.0
CHI,2016,,,166923.0
CHI,2015,,,165385.0
CHI,2014,,,164100.0
CHI,2013,,,163038.0
CHI,2012,,,162056.0
CHI,2011,,,160998.0
CHI,2010,,,159734.0
CHI,2009,,,158178.0
CHI,2008,,,156433.0
CHI,2007,,,154636.0
CHI,2006,,,153008.0
CHI,2005,,,151678.0
CHI,2004,,,150716.0
CHI,2003,,,150068.0
CHI,2002,,,149596.0
CHI,2001,,,149097.0
CHI,2000,,,148443.0
CHI,1999,,,147555.0
CHI,1998,,,146498.0
CHI,1997,,,145373.0
CHI,1996,,,144335.0
CHI,1995,,,143484.0
CHI,1994,,,142863.0
CHI,1993,,,142415.0
CHI,1992,,,142006.0
CHI,1991,,,141467.0
CHI,1990,,,140671.0
CHL,2019,476738379869.679,24226.1508878998,18952038.0
CHL,2018,463832041066.895,24258.649845584,18729160.0
CHL,2017,437082349790.961,23663.8852921125,18470439.0
CHL,2016,413528245012.821,23721.6056509058,18209068.0
CHL,2015,407688861063.135,23633.6638371824,17969353.0
CHL,2014,404667282590.117,23375.1477128334,17758959.0
CHL,2013,394291936706.68,23214.3750756304,17571507.0
CHL,2012,374241571983.029,22531.3319151646,17400347.0
CHL,2011,350575241993.673,21600.5185873339,17233576.0
CHL,2010,309886433252.476,20560.6067050779,17062536.0
CHL,2009,272874099668.727,19628.2222189758,16886186.0
CHL,2008,275716447509.986,20152.4782389761,16708258.0
CHL,2007,280051852457.153,19675.1210095113,16530195.0
CHL,2006,257648250741.941,18956.6014769331,16354504.0
